title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,sentiment,genres_list
10 Women in Black,tv,Mystery,2016.0,tt5919998,7.6,29.0,High,['Mystery']
White Rabbit Project,tv,Reality-TV,2016.0,tt6048644,6.9,1773.0,Neutral,['Reality-TV']
One Day at a Time,tv,"Comedy, Drama",2017.0,tt5339440,8.1,19122.0,High,"['Comedy', 'Drama']"
The OA,tv,"Drama, Fantasy, Mystery",2016.0,tt4635282,7.8,122007.0,High,"['Drama', 'Fantasy', 'Mystery']"
One More Time,tv,Fantasy,2016.0,tt6212990,6.8,730.0,Neutral,['Fantasy']
Voice,tv,"Action, Crime, Mystery",2017.0,tt6212854,7.6,2887.0,High,"['Action', 'Crime', 'Mystery']"
Tokyo Trial,tv,"Drama, History",2016.0,tt4040530,7.3,2043.0,High,"['Drama', 'History']"
Julie's Greenroom,tv,"Comedy, Family, Musical",2017.0,tt5779222,8.1,369.0,High,"['Comedy', 'Family', 'Musical']"
Chasing Cameron,tv,Reality-TV,2016.0,tt6370626,3.7,1525.0,Low,['Reality-TV']
Miss Kobayashi's Dragon Maid,tv,"Animation, Comedy, Fantasy",2017.0,tt6185782,7.7,5842.0,High,"['Animation', 'Comedy', 'Fantasy']"
Little Witch Academia,tv,"Adventure, Animation, Comedy",2017.0,tt6352180,7.8,4475.0,High,"['Adventure', 'Animation', 'Comedy']"
Masamune-kun's Revenge,tv,"Animation, Comedy, Drama",2017.0,tt6402190,6.5,4230.0,Neutral,"['Animation', 'Comedy', 'Drama']"
Ransom,tv,"Crime, Drama, Thriller",2017.0,tt5809150,6.6,4325.0,Neutral,"['Crime', 'Drama', 'Thriller']"
Eternal Love,tv,"Drama, Fantasy, Romance",2017.0,tt6488862,8.3,3266.0,High,"['Drama', 'Fantasy', 'Romance']"
Saga of Tanya the Evil,tv,"Action, Adventure, Animation",2017.0,tt6455986,7.6,4915.0,High,"['Action', 'Adventure', 'Animation']"
Bill Nye Saves the World,tv,"Comedy, Talk-Show",2017.0,tt6021260,4.0,7456.0,Low,"['Comedy', 'Talk-Show']"
Svet pod Hlavou,tv,"Comedy, Crime, Mystery",2017.0,tt5994826,7.6,309.0,High,"['Comedy', 'Crime', 'Mystery']"
Bobo Siebenschläfer,tv,Animation,2014.0,tt8811416,7.8,41.0,High,['Animation']
Female Prime Minister,tv,"Comedy, History, Romance",2013.0,tt6176636,8.0,344.0,High,"['Comedy', 'History', 'Romance']"
Back to 1989,tv,Drama,2016.0,tt6273088,7.9,184.0,High,['Drama']
Tarzan and Jane,tv,"Action, Adventure, Animation",2017.0,tt6216718,4.9,334.0,Low,"['Action', 'Adventure', 'Animation']"
Santa Clarita Diet,tv,"Comedy, Horror",2017.0,tt5580540,7.8,79887.0,High,"['Comedy', 'Horror']"
Mary Kills People,tv,Drama,2017.0,tt6236572,7.5,4948.0,High,['Drama']
The Legend of the Condor Heroes,tv,"Action, Drama, History",2017.0,tt6774544,7.6,404.0,High,"['Action', 'Drama', 'History']"
Lalaloopsy,tv,"Adventure, Animation, Family",2013.0,tt2827502,4.7,156.0,Low,"['Adventure', 'Animation', 'Family']"
Workin' Moms,tv,"Comedy, Drama",2017.0,tt6143796,7.8,24697.0,High,"['Comedy', 'Drama']"
Fauda,tv,"Action, Drama, Thriller",2015.0,tt4565380,8.3,40573.0,High,"['Action', 'Drama', 'Thriller']"
The Worst Witch,tv,"Family, Fantasy",2017.0,tt5721172,7.1,3469.0,High,"['Family', 'Fantasy']"
BoBoiBoy Galaxy,tv,"Action, Adventure, Animation",2016.0,tt10178154,8.2,300.0,High,"['Action', 'Adventure', 'Animation']"
Snatch,tv,"Comedy, Crime",2017.0,tt5992164,6.9,5617.0,Neutral,"['Comedy', 'Crime']"
Ejen Ali,tv,"Action, Adventure, Animation",2016.0,tt7967192,8.3,519.0,High,"['Action', 'Adventure', 'Animation']"
Ozark,tv,"Crime, Drama, Thriller",2017.0,tt5071412,8.5,368865.0,High,"['Crime', 'Drama', 'Thriller']"
Masum,tv,"Crime, Drama, Mystery",2017.0,tt6478318,8.3,21039.0,High,"['Crime', 'Drama', 'Mystery']"
A Life: Itoshiki Hito,tv,Drama,2017.0,tt6235440,6.8,410.0,Neutral,['Drama']
My Runway,tv,"Comedy, Drama, Fantasy",2016.0,tt6968336,6.3,413.0,Neutral,"['Comedy', 'Drama', 'Fantasy']"
Quartet,tv,"Comedy, Drama, Music",2017.0,tt6287398,7.8,1808.0,High,"['Comedy', 'Drama', 'Music']"
Terrace House: Aloha State,tv,"Drama, Reality-TV",2016.0,tt6588218,7.4,1165.0,High,"['Drama', 'Reality-TV']"
Detroiters,tv,Comedy,2017.0,tt4779762,8.2,6965.0,High,['Comedy']
Imposters,tv,"Comedy, Crime, Drama",2017.0,tt5212822,7.8,15818.0,High,"['Comedy', 'Crime', 'Drama']"
World of Winx,tv,"Action, Animation, Comedy",2016.0,tt5874596,6.6,915.0,Neutral,"['Action', 'Animation', 'Comedy']"
Life Plan a and B,tv,Drama,2016.0,tt7034962,7.8,136.0,High,['Drama']
Puffin Rock,tv,"Animation, Family",2015.0,tt3590338,8.6,1244.0,High,"['Animation', 'Family']"
Luna Petunia,tv,"Animation, Family, Fantasy",2016.0,tt4588068,6.4,66.0,Neutral,"['Animation', 'Family', 'Fantasy']"
Chef's Table: France,tv,Documentary,2016.0,tt6088326,8.2,1925.0,High,['Documentary']
Whisper,tv,Drama,2017.0,tt6467330,7.1,233.0,High,['Drama']
Abstract: The Art of Design,tv,Documentary,2017.0,tt6333098,8.3,6069.0,High,['Documentary']
Farmacia de guardia,tv,Comedy,1991.0,tt0098794,6.6,1006.0,Neutral,['Comedy']
QB1: Beyond the Lights,tv,"Documentary, Sport",2017.0,tt5771332,7.7,1001.0,High,"['Documentary', 'Sport']"
The Haunted House,tv,"Adventure, Animation, Comedy",2016.0,tt9518312,7.2,235.0,High,"['Adventure', 'Animation', 'Comedy']"
I'm Taking the Day Off,tv,"Comedy, Drama, Romance",2014.0,tt3893132,6.5,321.0,Neutral,"['Comedy', 'Drama', 'Romance']"
My Only Love Song,tv,"Comedy, Fantasy, Romance",2017.0,tt6125832,7.0,918.0,High,"['Comedy', 'Fantasy', 'Romance']"
Somewhere Between,tv,"Drama, Mystery, Sci-Fi",2017.0,tt6467294,6.3,7235.0,Neutral,"['Drama', 'Mystery', 'Sci-Fi']"
Legend Quest,tv,"Action, Adventure, Animation",2017.0,tt5038900,7.3,580.0,High,"['Action', 'Adventure', 'Animation']"
A Touch of Green,tv,"Drama, War",2015.0,tt5231950,8.3,473.0,High,"['Drama', 'War']"
Ask the StoryBots,tv,"Adventure, Animation, Comedy",2016.0,tt5846856,8.5,1101.0,High,"['Adventure', 'Animation', 'Comedy']"
Buddy Thunderstruck,tv,"Action, Animation, Comedy",2017.0,tt6591468,7.7,563.0,High,"['Action', 'Animation', 'Comedy']"
TIME: The Kalief Browder Story,tv,"Biography, Documentary",2017.0,tt6133034,8.4,2975.0,High,"['Biography', 'Documentary']"
Riviera,tv,"Drama, Thriller",2017.0,tt5936448,6.7,9385.0,Neutral,"['Drama', 'Thriller']"
Five Came Back,tv,"Biography, Documentary, History",2017.0,tt6587094,8.2,5458.0,High,"['Biography', 'Documentary', 'History']"
Salvation,tv,"Drama, Sci-Fi, Thriller",2017.0,tt6170874,6.9,25112.0,Neutral,"['Drama', 'Sci-Fi', 'Thriller']"
The Replacement,tv,"Crime, Drama, Thriller",2017.0,tt6410708,6.5,3398.0,Neutral,"['Crime', 'Drama', 'Thriller']"
Dark,tv,"Crime, Drama, Mystery",2017.0,tt5753856,8.7,488853.0,High,"['Crime', 'Drama', 'Mystery']"
GLOW,tv,"Comedy, Drama, Sport",2017.0,tt5770786,8.0,52658.0,High,"['Comedy', 'Drama', 'Sport']"
The Perfect Match,tv,Romance,2017.0,tt9882870,7.1,298.0,High,['Romance']
Kingdom,tv,"Action, Drama, Horror",2019.0,tt6611916,8.3,59185.0,High,"['Action', 'Drama', 'Horror']"
Man to Man,tv,"Action, Drama, Thriller",2017.0,tt6032762,7.3,1857.0,High,"['Action', 'Drama', 'Thriller']"
Stranger,tv,"Crime, Drama, Mystery",2017.0,tt6461346,8.4,11126.0,High,"['Crime', 'Drama', 'Mystery']"
While You Were Sleeping,tv,"Comedy, Drama, Fantasy",2017.0,tt6256484,8.3,11402.0,High,"['Comedy', 'Drama', 'Fantasy']"
Bonusfamiljen,tv,"Comedy, Drama",2017.0,tt5372890,7.6,5317.0,High,"['Comedy', 'Drama']"
Dear White People,tv,"Comedy, Drama",2017.0,tt5707802,6.4,26859.0,Neutral,"['Comedy', 'Drama']"
Lego Friends: The Power of Friendship,tv,Animation,2016.0,tt6464612,6.8,92.0,Neutral,['Animation']
Samurai Gourmet,tv,"Adventure, Comedy",2017.0,tt6304676,8.0,2467.0,High,"['Adventure', 'Comedy']"
Anne with an E,tv,"Drama, Family",2017.0,tt5421602,8.6,73617.0,High,"['Drama', 'Family']"
Fight for My Way,tv,"Comedy, Romance",2017.0,tt6824234,8.1,11022.0,High,"['Comedy', 'Romance']"
Dave Chappelle,tv,"Comedy, Documentary",2017.0,tt6963504,8.6,3159.0,High,"['Comedy', 'Documentary']"
Grimoire of Zero,tv,"Adventure, Animation, Fantasy",2017.0,tt6477270,6.8,956.0,Neutral,"['Adventure', 'Animation', 'Fantasy']"
Ingobernable,tv,"Crime, Drama, Mystery",2017.0,tt6495756,7.0,3575.0,High,"['Crime', 'Drama', 'Mystery']"
"Rich House, Poor House",tv,Documentary,2017.0,tt6713768,6.6,156.0,Neutral,['Documentary']
Castlevania,tv,"Action, Adventure, Animation",2017.0,tt6517102,8.3,88667.0,High,"['Action', 'Adventure', 'Animation']"
Super Wings,tv,"Adventure, Animation, Family",2015.0,tt3600266,6.0,472.0,Neutral,"['Adventure', 'Animation', 'Family']"
A las once en casa,tv,Comedy,1998.0,tt0165561,4.0,136.0,Low,['Comedy']
Troy: Fall of a City,tv,"Action, Adventure, Romance",2018.0,tt5103758,4.1,16002.0,Low,"['Action', 'Adventure', 'Romance']"
Cable Girls,tv,"Drama, History",2017.0,tt5674718,7.5,16948.0,High,"['Drama', 'History']"
CRISIS: Special Security Squad,tv,"Action, Crime, Drama",2017.0,tt6421916,6.9,328.0,Neutral,"['Action', 'Crime', 'Drama']"
Disjointed,tv,Comedy,2017.0,tt5884792,6.8,11893.0,Neutral,['Comedy']
Frankenstein in Love,tv,Romance,2017.0,tt6506822,6.5,44.0,Neutral,['Romance']
My Sassy Girl,tv,"Comedy, Romance",2017.0,tt6175760,6.9,985.0,Neutral,"['Comedy', 'Romance']"
Suspicious Partner,tv,"Comedy, Crime, Drama",2017.0,tt6720154,7.7,8524.0,High,"['Comedy', 'Crime', 'Drama']"
Hot Girls Wanted: Turned On,tv,Documentary,2017.0,tt6333104,6.6,2442.0,Neutral,['Documentary']
El Chapo,tv,"Biography, Crime, Drama",2017.0,tt6692188,7.8,21441.0,High,"['Biography', 'Crime', 'Drama']"
The Lady in Dignity,tv,"Drama, Mystery, Romance",2017.0,tt6898288,7.4,391.0,High,"['Drama', 'Mystery', 'Romance']"
T'choupi à l'école,tv,"Animation, Family",2013.0,tt4232308,7.2,18.0,High,"['Animation', 'Family']"
The New Legends of Monkey,tv,"Action, Adventure, Comedy",2018.0,tt6807662,6.5,5188.0,Neutral,"['Action', 'Adventure', 'Comedy']"
Atypical,tv,"Comedy, Drama",2017.0,tt6315640,8.2,109159.0,High,"['Comedy', 'Drama']"
4 Blocks,tv,"Crime, Drama",2017.0,tt5754602,8.2,10143.0,High,"['Crime', 'Drama']"
Black Lightning,tv,"Action, Drama, Sci-Fi",2018.0,tt6045840,6.1,28157.0,Neutral,"['Action', 'Drama', 'Sci-Fi']"
Princess Agents,tv,"Action, Drama, Romance",2017.0,tt6978870,7.5,1434.0,High,"['Action', 'Drama', 'Romance']"
White Gold,tv,Comedy,2017.0,tt6010920,7.3,13568.0,High,['Comedy']
The Good Doctor,tv,Drama,2017.0,tt6470478,8.0,122556.0,High,['Drama']
Good Girls,tv,"Comedy, Crime, Drama",2018.0,tt6474378,7.7,64840.0,High,"['Comedy', 'Crime', 'Drama']"
A.P. Bio,tv,Comedy,2018.0,tt6461726,7.4,20252.0,High,['Comedy']
Seven Day Queen,tv,"Drama, Romance",2017.0,tt6788748,7.6,873.0,High,"['Drama', 'Romance']"
The Alienist,tv,"Crime, Drama, Mystery",2018.0,tt4604612,7.7,62835.0,High,"['Crime', 'Drama', 'Mystery']"
The Dark Crystal: Age of Resistance,tv,"Adventure, Family, Fantasy",2019.0,tt6905542,8.4,28215.0,High,"['Adventure', 'Family', 'Fantasy']"
All Hail King Julien: Exiled,tv,"Adventure, Animation, Comedy",2017.0,tt6865906,7.4,759.0,High,"['Adventure', 'Animation', 'Comedy']"
Anata no Koto wa Sore Hodo,tv,Romance,2017.0,tt6552026,6.2,56.0,Neutral,['Romance']
Friends from College,tv,"Comedy, Drama",2017.0,tt5565334,6.9,24099.0,Neutral,"['Comedy', 'Drama']"
The Witcher,tv,"Action, Adventure, Drama",2019.0,tt5180504,7.9,594288.0,High,"['Action', 'Adventure', 'Drama']"
The Forest,tv,"Crime, Drama",2017.0,tt6560040,7.2,14001.0,High,"['Crime', 'Drama']"
Dynasty,tv,Drama,2017.0,tt6128300,7.2,25983.0,High,['Drama']
Koi to uso,tv,"Animation, Drama, Romance",2017.0,tt7158574,6.2,934.0,Neutral,"['Animation', 'Drama', 'Romance']"
Escape at Dannemora,tv,"Biography, Crime, Drama",2018.0,tt6866266,7.9,31456.0,High,"['Biography', 'Crime', 'Drama']"
Ackley Bridge,tv,"Drama, Romance",2017.0,tt6636246,7.1,2303.0,High,"['Drama', 'Romance']"
Miniforce - New Heroes Rise,tv,"Action, Adventure, Animation",2016.0,tt6446792,6.2,58.0,Neutral,"['Action', 'Adventure', 'Animation']"
Diary of Tootsies,tv,"Comedy, Drama, Romance",2016.0,tt6453014,7.5,172.0,High,"['Comedy', 'Drama', 'Romance']"
Fate/Apocrypha,tv,"Action, Animation, Drama",2017.0,tt6424454,6.6,2949.0,Neutral,"['Action', 'Animation', 'Drama']"
La Piloto,tv,"Action, Drama",2017.0,tt6607810,5.7,403.0,Neutral,"['Action', 'Drama']"
The Advisors Alliance,tv,"Biography, Drama, History",2017.0,tt7070302,7.8,375.0,High,"['Biography', 'Drama', 'History']"
Sick Note,tv,"Comedy, Crime",2017.0,tt5770788,6.7,9248.0,Neutral,"['Comedy', 'Crime']"
Happy!,tv,"Action, Comedy, Crime",2017.0,tt2452242,8.1,44579.0,High,"['Action', 'Comedy', 'Crime']"
School 2017,tv,"Comedy, Drama, Mystery",2017.0,tt7020608,7.5,2529.0,High,"['Comedy', 'Drama', 'Mystery']"
Boule & Bill,tv,Animation,2016.0,tt6634766,6.6,24.0,Neutral,['Animation']
The Minimighty Kids,tv,"Animation, Comedy",2008.0,tt5017444,6.7,82.0,Neutral,"['Animation', 'Comedy']"
Strongest Deliveryman,tv,"Drama, Romance",2017.0,tt7022748,7.3,1173.0,High,"['Drama', 'Romance']"
Unit 42,tv,"Crime, Drama, Thriller",2017.0,tt6136644,6.9,2806.0,Neutral,"['Crime', 'Drama', 'Thriller']"
Tales,tv,Drama,2017.0,tt6971054,6.0,552.0,Neutral,['Drama']
Free Rein,tv,"Action, Adventure, Comedy",2017.0,tt6928052,7.1,2724.0,High,"['Action', 'Adventure', 'Comedy']"
My Little Pony: Equestria Girls Specials,tv,"Animation, Comedy, Family",2017.0,tt6800902,6.8,781.0,Neutral,"['Animation', 'Comedy', 'Family']"
Classroom of the Elite,tv,"Animation, Drama, Thriller",2017.0,tt7263328,7.7,17816.0,High,"['Animation', 'Drama', 'Thriller']"
Inside the World's Toughest Prisons,tv,Documentary,2016.0,tt6322264,7.2,4235.0,High,['Documentary']
Are You Human Too?,tv,"Comedy, Drama, Romance",2018.0,tt7817966,7.9,3413.0,High,"['Comedy', 'Drama', 'Romance']"
Reunited Worlds,tv,"Fantasy, Romance",2017.0,tt7056766,7.2,466.0,High,"['Fantasy', 'Romance']"
Alias Grace,tv,"Biography, Crime, Drama",2017.0,tt1034007,7.6,39898.0,High,"['Biography', 'Crime', 'Drama']"
She's Gotta Have It,tv,Comedy,2017.0,tt3713588,6.9,5164.0,Neutral,['Comedy']
Made in Abyss,tv,"Action, Adventure, Animation",2017.0,tt7222086,8.3,17954.0,High,"['Action', 'Adventure', 'Animation']"
The Standups,tv,Comedy,2017.0,tt7107518,6.6,1478.0,Neutral,['Comedy']
We Did It,tv,"Action, Comedy, Drama",2017.0,tt6946370,6.3,154.0,Neutral,"['Action', 'Comedy', 'Drama']"
My Golden Life,tv,"Comedy, Drama, Romance",2017.0,tt7278550,7.4,1220.0,High,"['Comedy', 'Drama', 'Romance']"
The Indian Detective,tv,"Comedy, Crime, Drama",2017.0,tt5797220,6.5,3587.0,Neutral,"['Comedy', 'Crime', 'Drama']"
Killing Eve,tv,"Action, Adventure, Drama",2018.0,tt7016936,8.1,146036.0,High,"['Action', 'Adventure', 'Drama']"
Ghost Wars,tv,"Drama, Fantasy, Horror",2017.0,tt6856484,6.2,5892.0,Neutral,"['Drama', 'Fantasy', 'Horror']"
Patrick Melrose,tv,Drama,2018.0,tt6586318,8.0,34013.0,High,['Drama']
Safe,tv,"Crime, Drama, Mystery",2018.0,tt7902072,7.2,57688.0,High,"['Crime', 'Drama', 'Mystery']"
Line of Separation,tv,"Drama, History",2015.0,tt3658364,7.5,1412.0,High,"['Drama', 'History']"
Demi-Gods and Semi-Devils,tv,"Action, Drama, History",1997.0,tt0827972,8.0,518.0,High,"['Action', 'Drama', 'History']"
The Haunting of Hill House,tv,"Drama, Horror, Mystery",2018.0,tt6763664,8.5,308815.0,High,"['Drama', 'Horror', 'Mystery']"
Ari Shaffir: Double Negative,tv,Comedy,2017.0,tt6254796,6.8,806.0,Neutral,['Comedy']
Feuer & Flamme: Mit Feuerwehrmännern im Einsatz,tv,Documentary,2017.0,tt7995922,8.7,140.0,High,['Documentary']
Heart Signal,tv,"Reality-TV, Romance",2017.0,tt16444020,7.6,62.0,High,"['Reality-TV', 'Romance']"
Negotiator,tv,"Drama, Romance",2017.0,tt6798964,6.2,122.0,Neutral,"['Drama', 'Romance']"
Children of the Whales,tv,"Animation, Drama, Fantasy",2017.0,tt7484994,7.0,1947.0,High,"['Animation', 'Drama', 'Fantasy']"
Disenchantment,tv,"Action, Adventure, Animation",2018.0,tt5363918,7.2,76585.0,High,"['Action', 'Adventure', 'Animation']"
Tales by Light,tv,Documentary,2015.0,tt5350276,8.2,2085.0,High,['Documentary']
Daughters of Destiny,tv,Documentary,2017.0,tt1877895,8.6,1045.0,High,['Documentary']
A Little Help with Carol Burnett,tv,Talk-Show,2018.0,tt7204366,6.2,261.0,Neutral,['Talk-Show']
Knightfall,tv,"Action, Adventure, Drama",2017.0,tt4555364,6.8,22700.0,Neutral,"['Action', 'Adventure', 'Drama']"
American Vandal,tv,"Comedy, Crime, Drama",2017.0,tt6877772,8.1,34058.0,High,"['Comedy', 'Crime', 'Drama']"
Wet Hot American Summer: Ten Years Later,tv,Comedy,2017.0,tt5669272,6.8,10037.0,Neutral,['Comedy']
Trust Me,tv,"Drama, Mystery, Thriller",2017.0,tt6708260,7.0,3303.0,High,"['Drama', 'Mystery', 'Thriller']"
Loudermilk,tv,"Comedy, Drama",2017.0,tt5957766,7.9,22312.0,High,"['Comedy', 'Drama']"
Black Clover,tv,"Action, Adventure, Animation",2017.0,tt7441658,8.2,41442.0,High,"['Action', 'Adventure', 'Animation']"
True and the Rainbow Kingdom,tv,"Adventure, Animation, Comedy",2017.0,tt5607658,7.0,588.0,High,"['Adventure', 'Animation', 'Comedy']"
Million Yen Women,tv,"Crime, Mystery, Romance",2017.0,tt6686450,7.5,2199.0,High,"['Crime', 'Mystery', 'Romance']"
Maggie & Bianca: Fashion Friends,tv,"Comedy, Drama, Family",2016.0,tt6155478,6.0,227.0,Neutral,"['Comedy', 'Drama', 'Family']"
Maniac,tv,"Comedy, Drama, Sci-Fi",2018.0,tt5580146,7.6,90165.0,High,"['Comedy', 'Drama', 'Sci-Fi']"
Zbrodnia,tv,"Action, Crime",2014.0,tt4173216,6.3,868.0,Neutral,"['Action', 'Crime']"
Godless,tv,"Action, Drama, Western",2017.0,tt5516154,8.2,85524.0,High,"['Action', 'Drama', 'Western']"
The Magic School Bus Rides Again,tv,"Adventure, Animation, Comedy",2017.0,tt3869122,6.3,993.0,Neutral,"['Adventure', 'Animation', 'Comedy']"
Warrior,tv,"Action, Crime, Drama",2019.0,tt5743796,8.4,49767.0,High,"['Action', 'Crime', 'Drama']"
Odd Squad,tv,"Action, Adventure, Comedy",2014.0,tt3900614,7.4,1807.0,High,"['Action', 'Adventure', 'Comedy']"
"Legacy, a Kate McDougal Investigation",tv,"Crime, Drama, Mystery",2016.0,tt5653438,6.2,84.0,Neutral,"['Crime', 'Drama', 'Mystery']"
Temperature of Love,tv,"Comedy, Romance",2017.0,tt7208182,7.0,714.0,High,"['Comedy', 'Romance']"
Wormwood,tv,"Biography, Drama",2017.0,tt7306056,7.0,4908.0,High,"['Biography', 'Drama']"
Greenhouse Academy,tv,"Adventure, Comedy, Drama",2017.0,tt6076336,6.6,7463.0,Neutral,"['Adventure', 'Comedy', 'Drama']"
A Boy Named Flora A,tv,"Comedy, Drama",2017.0,tt6284014,7.8,367.0,High,"['Comedy', 'Drama']"
Final Fantasy XIV: Dad of Light,tv,Drama,2017.0,tt6497076,7.1,696.0,High,['Drama']
Suburra: Blood on Rome,tv,"Action, Crime, Drama",2017.0,tt7197684,7.9,17301.0,High,"['Action', 'Crime', 'Drama']"
Lego Elves: Secrets of Elvendale,tv,"Adventure, Animation, Family",2017.0,tt7322926,6.5,246.0,Neutral,"['Adventure', 'Animation', 'Family']"
Back,tv,"Comedy, Drama",2017.0,tt5676590,7.3,3895.0,High,"['Comedy', 'Drama']"
The Confession Tapes,tv,"Crime, Documentary",2017.0,tt7349602,7.5,5818.0,High,"['Crime', 'Documentary']"
Fire Chasers,tv,Documentary,2017.0,tt7293754,6.6,429.0,Neutral,['Documentary']
The Ancient Magus' Bride,tv,"Animation, Drama, Fantasy",2017.0,tt7326322,7.6,4475.0,High,"['Animation', 'Drama', 'Fantasy']"
Fatal Attraction,tv,"Crime, Documentary",2013.0,tt2912216,7.7,460.0,High,"['Crime', 'Documentary']"
Zak Storm,tv,"Action, Adventure, Animation",2016.0,tt4209752,6.9,305.0,Neutral,"['Action', 'Adventure', 'Animation']"
Inuyashiki,tv,"Action, Animation, Drama",2017.0,tt6340502,7.7,5932.0,High,"['Action', 'Animation', 'Drama']"
The Resident,tv,Drama,2018.0,tt6483832,7.8,40092.0,High,['Drama']
Legend of the Galactic Heroes: Die Neue These,tv,"Action, Animation, Drama",2018.0,tt7407236,7.7,781.0,High,"['Action', 'Animation', 'Drama']"
Neo Yokio,tv,"Action, Adventure, Animation",2017.0,tt7343832,5.9,3675.0,Neutral,"['Action', 'Adventure', 'Animation']"
Go Back Couple,tv,"Drama, Fantasy, Romance",2017.0,tt7418578,8.2,1959.0,High,"['Drama', 'Fantasy', 'Romance']"
Because This Is My First Life,tv,"Comedy, Drama, Romance",2017.0,tt7278588,8.0,9304.0,High,"['Comedy', 'Drama', 'Romance']"
Mad Dog,tv,"Crime, Drama, Thriller",2017.0,tt7396412,7.6,1261.0,High,"['Crime', 'Drama', 'Thriller']"
Jack Whitehall: Travels with My Father,tv,"Comedy, Documentary",2017.0,tt7453996,7.6,6227.0,High,"['Comedy', 'Documentary']"
Superstition,tv,"Drama, Fantasy, Horror",2017.0,tt7379872,5.1,2113.0,Low,"['Drama', 'Fantasy', 'Horror']"
Witch's Court,tv,"Crime, Drama, Mystery",2017.0,tt7428488,7.4,690.0,High,"['Crime', 'Drama', 'Mystery']"
Lego Bionicle: The Journey to One,tv,"Action, Adventure, Animation",2016.0,tt5075942,5.3,250.0,Low,"['Action', 'Adventure', 'Animation']"
Mashkiny strashilki,tv,"Animation, Family",2014.0,tt4570676,6.0,79.0,Neutral,"['Animation', 'Family']"
Big Mouth,tv,"Animation, Comedy, Romance",2017.0,tt6524350,7.8,93022.0,High,"['Animation', 'Comedy', 'Romance']"
Paul Hollywood's Big Continental Road Trip,tv,Documentary,2017.0,tt7936386,7.4,268.0,High,['Documentary']
Das Pubertier,tv,Family,2017.0,tt6756454,5.1,114.0,Low,['Family']
Kulipari,tv,"Action, Adventure, Animation",2016.0,tt6035850,6.8,324.0,Neutral,"['Action', 'Adventure', 'Animation']"
Hey Duggee,tv,"Animation, Comedy, Family",2014.0,tt4291050,8.8,1574.0,High,"['Animation', 'Comedy', 'Family']"
Sweet Enemy,tv,Drama,2017.0,tt7090762,6.9,10.0,Neutral,['Drama']
Die Frau vom Checkpoint Charlie,tv,Drama,2007.0,tt0908423,6.2,361.0,Neutral,['Drama']
In the Long Run,tv,Comedy,2017.0,tt7464074,7.4,1422.0,High,['Comedy']
Grizzy and the Lemmings,tv,"Adventure, Animation, Comedy",2016.0,tt6717058,7.2,1153.0,High,"['Adventure', 'Animation', 'Comedy']"
Rosario Tijeras,tv,"Action, Crime, Drama",2016.0,tt6340304,6.2,554.0,Neutral,"['Action', 'Crime', 'Drama']"
Harley Quinn,tv,"Action, Adventure, Animation",2019.0,tt7658402,8.4,40878.0,High,"['Action', 'Adventure', 'Animation']"
Super Monsters,tv,"Adventure, Animation, Comedy",2017.0,tt6214876,6.1,496.0,Neutral,"['Adventure', 'Animation', 'Comedy']"
The Day I Met El Chapo: The Kate Del Castillo Story,tv,"Biography, Documentary",2017.0,tt7334894,6.8,1220.0,Neutral,"['Biography', 'Documentary']"
I'm Not a Robot,tv,"Comedy, Romance, Sci-Fi",2017.0,tt7521778,8.0,8624.0,High,"['Comedy', 'Romance', 'Sci-Fi']"
